rho,phi,yaw_rotation,image_path
7.203472,160,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_160_yaw_-90.png
7.203472,160,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_160_yaw_90.png
7.203471,170,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_0.png
7.203471,170,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_-30.png
7.203471,170,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_30.png
7.203471,170,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_-45.png
7.203471,170,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_45.png
7.203471,170,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_-60.png
7.203471,170,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_60.png
7.203471,170,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_-90.png
7.203471,170,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_170_yaw_90.png
7.203471,-180,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_0.png
7.203471,-180,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_-30.png
7.203471,-180,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_30.png
7.203471,-180,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_-45.png
7.203471,-180,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_45.png
7.203471,-180,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_-60.png
7.203471,-180,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_60.png
7.203471,-180,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_-90.png
7.203471,-180,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-180_yaw_90.png
7.203471,-170,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_0.png
7.203471,-170,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_-30.png
7.203471,-170,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_30.png
7.203471,-170,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_-45.png
7.203471,-170,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_45.png
7.203471,-170,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_-60.png
7.203471,-170,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_60.png
7.203471,-170,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_-90.png
7.203471,-170,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-170_yaw_90.png
7.203471,-160,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_0.png
7.203471,-160,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_-30.png
7.203471,-160,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_30.png
7.203471,-160,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_-45.png
7.203471,-160,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_45.png
7.203471,-160,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_-60.png
7.203471,-160,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_60.png
7.203471,-160,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_-90.png
7.203471,-160,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-160_yaw_90.png
7.203471,-150,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_0.png
7.203471,-150,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_-30.png
7.203471,-150,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_30.png
7.203471,-150,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_-45.png
7.203471,-150,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_45.png
7.203471,-150,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_-60.png
7.203471,-150,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_60.png
7.203471,-150,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_-90.png
7.203471,-150,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-150_yaw_90.png
7.203471,-140,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_0.png
7.203471,-140,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_-30.png
7.203471,-140,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_30.png
7.203471,-140,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_-45.png
7.203471,-140,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_45.png
7.203471,-140,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_-60.png
7.203471,-140,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_60.png
7.203471,-140,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_-90.png
7.203471,-140,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-140_yaw_90.png
7.203471,-130,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_0.png
7.203471,-130,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_-30.png
7.203471,-130,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_30.png
7.203471,-130,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_-45.png
7.203471,-130,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_45.png
7.203471,-130,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_-60.png
7.203471,-130,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_60.png
7.203471,-130,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_-90.png
7.203471,-130,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-130_yaw_90.png
7.203472,-120,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_0.png
7.203472,-120,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_-30.png
7.203472,-120,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_30.png
7.203472,-120,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_-45.png
7.203472,-120,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_45.png
7.203472,-120,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_-60.png
7.203472,-120,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_60.png
7.203472,-120,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_-90.png
7.203472,-120,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-120_yaw_90.png
7.203472,-110,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_0.png
7.203472,-110,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_-30.png
7.203472,-110,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_30.png
7.203472,-110,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_-45.png
7.203472,-110,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_45.png
7.203472,-110,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_-60.png
7.203472,-110,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_60.png
7.203472,-110,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_-90.png
7.203472,-110,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203472_theta_-110_yaw_90.png
7.203471,-100,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_0.png
7.203471,-100,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_-30.png
7.203471,-100,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_30.png
7.203471,-100,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_-45.png
7.203471,-100,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_45.png
7.203471,-100,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_-60.png
7.203471,-100,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_60.png
7.203471,-100,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_-90.png
7.203471,-100,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_7_203471_theta_-100_yaw_90.png
6.236185,-90,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_0.png
6.236185,-90,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_-30.png
6.236185,-90,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_30.png
6.236185,-90,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_-45.png
6.236185,-90,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_45.png
6.236185,-90,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_-60.png
6.236185,-90,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_60.png
6.236185,-90,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_-90.png
6.236185,-90,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-90_yaw_90.png
6.236185,-80,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_0.png
6.236185,-80,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_-30.png
6.236185,-80,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_30.png
6.236185,-80,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_-45.png
6.236185,-80,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_45.png
6.236185,-80,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_-60.png
6.236185,-80,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_60.png
6.236185,-80,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_-90.png
6.236185,-80,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-80_yaw_90.png
6.236185,-70,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_0.png
6.236185,-70,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_-30.png
6.236185,-70,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_30.png
6.236185,-70,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_-45.png
6.236185,-70,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_45.png
6.236185,-70,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_-60.png
6.236185,-70,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_60.png
6.236185,-70,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_-90.png
6.236185,-70,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-70_yaw_90.png
6.236185,-60,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_0.png
6.236185,-60,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_-30.png
6.236185,-60,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_30.png
6.236185,-60,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_-45.png
6.236185,-60,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_45.png
6.236185,-60,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_-60.png
6.236185,-60,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_60.png
6.236185,-60,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_-90.png
6.236185,-60,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-60_yaw_90.png
6.236185,-50,0,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_0.png
6.236185,-50,-30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_-30.png
6.236185,-50,30,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_30.png
6.236185,-50,-45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_-45.png
6.236185,-50,45,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_45.png
6.236185,-50,-60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_-60.png
6.236185,-50,60,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_60.png
6.236185,-50,-90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_-90.png
6.236185,-50,90,/home/pantheon/ripe_apples_dataset/polar/variable_view/2024-09-23_12-13-54/Screenshot_distance_6_236185_theta_-50_yaw_90.png
